concurrency,latency_us
2500,828618
2500,828535
2500,828153
2500,802664
2500,843508
2500,831790
2500,844014
2500,805693
2500,827892
2500,804867
2500,809424
2500,830870
2500,832540
2500,819681
2500,820960
2500,838184
2500,836527
2500,835231
2500,838018
2500,835020
2500,825485
2500,839128
2500,839303
2500,845957
2500,847510
2500,847633
2500,843481
2500,817071
2500,844790
2500,845196
2500,823277
2500,845312
2500,844816
2500,825807
2500,822599
2500,829566
2500,832745
2500,857256
2500,825113
2500,818408
2500,826195
2500,818493
2500,830368
2500,858358
2500,820894
2500,825818
2500,858189
2500,827024
2500,826085
2500,818483
2500,817927
2500,859303
2500,852946
2500,853979
2500,860893
2500,826181
2500,853629
2500,819981
2500,853740
2500,851729
2500,829958
2500,834877
2500,835842
2500,864827
2500,877240
2500,877646
2500,851707
2500,878780
2500,880636
2500,879447
2500,672983
2500,858283
2500,874300
2500,871819
2500,870747
2500,871049
2500,869863
2500,871867
2500,872127
2500,914124
2500,932708
2500,931644
2500,732502
2500,933488
2500,630965
2500,933224
2500,939081
2500,933281
2500,932468
2500,930782
2500,482452
2500,469122
2500,469113
2500,469143
2500,469226
2500,469275
2500,469496
2500,472627
2500,936089
2500,473025
2500,441386
2500,472706
2500,473420
2500,472924
2500,471452
2500,471630
2500,473193
2500,472781
2500,473306
2500,938387
2500,936667
2500,474312
2500,931140
2500,938833
2500,928903
2500,474459
2500,474172
2500,937342
2500,937280
2500,936360
2500,476608
2500,937592
2500,938110
2500,932031
2500,933450
2500,946109
2500,932967
2500,933306
2500,475146
2500,929562
2500,931900
2500,932730
2500,933436
2500,933736
2500,931938
2500,929723
2500,478853
2500,478945
2500,477149
2500,932813
2500,931481
2500,939305
2500,479988
2500,480206
2500,480276
2500,480311
2500,924101
2500,938080
2500,956867
2500,924511
2500,957341
2500,945591
2500,937580
2500,957978
2500,650665
2500,958614
2500,922944
2500,949092
2500,936351
2500,925956
2500,924083
2500,651695
2500,652279
2500,652494
2500,652978
2500,658459
2500,952019
2500,935058
2500,655034
2500,654974
2500,953745
2500,655015
2500,960673
2500,655176
2500,656967
2500,408131
2500,656957
2500,969421
2500,955860
2500,955347
2500,657994
2500,956390
2500,948083
2500,958061
2500,949246
2500,951397
2500,950596
2500,951053
2500,951420
2500,947670
2500,951795
2500,948167
2500,440399
2500,956033
2500,974460
2500,975353
2500,960310
2500,975216
2500,973108
2500,1002715
2500,1026060
2500,1002626
2500,1003383
2500,1018701
2500,1018146
2500,1019435
2500,1029062
2500,1031180
2500,1006201
2500,1030455
2500,536328
2500,1037896
2500,498081
2500,1038690
2500,498797
2500,498975
2500,500334
2500,500441
2500,503513
2500,502171
2500,501828
2500,502437
2500,503935
2500,502329
2500,1041176
2500,503907
2500,1035012
2500,505252
2500,1044206
2500,1042651
2500,1036015
2500,1042855
2500,1043581
2500,506342
2500,1036580
2500,1042105
2500,1035951
2500,1037834
2500,1025181
2500,1037761
2500,1025449
2500,1025469
2500,1038127
2500,1039651
2500,510353
2500,510927
2500,510821
2500,511123
2500,511289
2500,1036233
2500,512367
2500,512515
2500,512448
2500,512595
2500,512877
2500,1032967
2500,1033002
2500,1030006
2500,1057266
2500,1077778
2500,1081020
2500,1072450
2500,1076383
2500,1079230
2500,1063790
2500,1080229
2500,1080142
2500,301715
2500,1057931
2500,1080853
2500,1075756
2500,1079549
2500,1054450
2500,1054467
2500,1081696
2500,1081829
2500,1091779
2500,1064137
2500,52920
2500,1071375
2500,1060507
2500,1096514
2500,1090715
2500,1073415
2500,1096847
2500,53115
2500,1081218
2500,1073315
2500,1073589
2500,1075288
2500,1065602
2500,1073403
2500,1062162
2500,1091399
2500,1074759
2500,1083604
2500,1075491
2500,1060035
2500,1065969
2500,1081676
2500,1082837
2500,1082719
2500,1074125
2500,1078326
2500,1094604
2500,1083836
2500,1084324
2500,1090422
2500,1064925
2500,1065958
2500,1074810
2500,1092853
2500,1078874
2500,1076745
2500,1060003
2500,1061117
2500,1075339
2500,1061156
2500,1079218
2500,1070187
2500,1061185
2500,1063594
2500,1069682
2500,1058541
2500,1068592
2500,1065106
2500,1083374
2500,1083237
